device,acc_peak_th,p_th,acc_min_th,consec,mem,recall,precision,f1,fpr,fa_sessions,high_motion_fas,fa_details,falls_by_type
watch,25.0,0.35,None,2,2,1.0,0.47619047619047616,0.6451612903225806,0.44,11,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,None,2,3,1.0,0.47619047619047616,0.6451612903225806,0.44,11,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,8.0,2,2,1.0,0.47619047619047616,0.6451612903225806,0.44,11,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,8.0,2,3,1.0,0.47619047619047616,0.6451612903225806,0.44,11,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.45,None,1,2,1.0,0.47619047619047616,0.6451612903225806,0.44,11,4,"{'SITTING': 2, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.45,None,1,3,1.0,0.47619047619047616,0.6451612903225806,0.44,11,4,"{'SITTING': 2, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.45,8.0,1,2,1.0,0.47619047619047616,0.6451612903225806,0.44,11,4,"{'SITTING': 2, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.45,8.0,1,3,1.0,0.47619047619047616,0.6451612903225806,0.44,11,4,"{'SITTING': 2, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.5,None,1,2,0.9,0.5,0.6428571428571429,0.36,9,4,"{'SITTING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,18.0,0.5,8.0,1,2,0.9,0.5,0.6428571428571429,0.36,9,4,"{'SITTING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,22.0,0.35,None,2,2,1.0,0.45454545454545453,0.625,0.48,12,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,8.0,2,2,1.0,0.45454545454545453,0.625,0.48,12,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.4,None,2,2,0.9,0.47368421052631576,0.6206896551724138,0.4,10,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,25.0,0.4,8.0,2,2,0.9,0.47368421052631576,0.6206896551724138,0.4,10,3,"{'SITTING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,20.0,0.35,None,2,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,3,"{'SITTING': 3, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,8.0,2,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,3,"{'SITTING': 3, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,None,2,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,4,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,8.0,2,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,4,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.45,None,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.45,None,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.45,8.0,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.45,8.0,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 2, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.4,None,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.4,None,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.4,8.0,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.4,8.0,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.4,None,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.4,None,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.4,8.0,1,2,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.4,8.0,1,3,1.0,0.43478260869565216,0.6060606060606061,0.52,13,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.4,None,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,18.0,0.4,8.0,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,20.0,0.4,None,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,20.0,0.4,8.0,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,22.0,0.4,None,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,22.0,0.4,8.0,2,2,0.9,0.45,0.6,0.44,11,3,"{'SITTING': 2, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 1}"
watch,18.0,0.35,None,2,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,3,"{'SITTING': 3, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,8.0,2,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,3,"{'SITTING': 3, 'STANDING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,None,2,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,4,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,8.0,2,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,4,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.45,None,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.45,None,1,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.45,8.0,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.45,8.0,1,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.4,None,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.4,None,1,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.4,8.0,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.4,8.0,1,3,1.0,0.4166666666666667,0.5882352941176471,0.56,14,5,"{'SITTING': 3, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.35,None,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.35,8.0,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.35,None,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.35,8.0,1,2,1.0,0.4166666666666667,0.5882352941176471,0.56,14,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,None,2,3,1.0,0.4,0.5714285714285715,0.6,15,4,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,8.0,2,3,1.0,0.4,0.5714285714285715,0.6,15,4,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,None,1,2,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,8.0,1,2,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.35,None,1,3,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,28.0,0.35,8.0,1,3,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.35,None,1,3,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,30.0,0.35,8.0,1,3,1.0,0.4,0.5714285714285715,0.6,15,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 1, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.45,None,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.45,None,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.45,8.0,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.45,8.0,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,5,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 1, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.4,None,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.4,None,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.4,8.0,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.4,8.0,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
